CustomerID,Age,Gender,MaritalStatus,AnnualIncome,RiskTolerance,PreferredInvestment,PortfolioDiversification,RetirementAge,SavingsGoal,InvestmentStrategy,MonthlySavings,SavingFrequency,SavingInstruments,TransactionID,TransactionDate,TransactionAmount,TransactionType
806,68,Female,Single,49581,Medium,Bonds,Low,69,1113668,Conservative,3626,Annually,Bonds,806,2025-03-16,7417.61,Credit
807,57,Female,Single,89322,Low,Stocks,High,69,1961329,Conservative,4220,Quarterly,Bank Deposit,807,2025-03-17,1781.81,Debit
808,65,Female,Married,148113,High,Mutual Funds,Low,60,252699,Balanced,3361,Annually,Real Estate,808,2025-03-18,3073.79,Credit
809,25,Female,Divorced,39452,Medium,Mutual Funds,Low,57,922978,Conservative,4393,Quarterly,Stocks,809,2025-03-19,2162.07,Debit
810,43,Male,Married,63706,Low,Real Estate,Medium,68,523690,Balanced,3785,Quarterly,Bank Deposit,810,2025-03-20,8559.83,Credit
811,18,Male,Married,110387,High,Bonds,Low,64,1407240,Conservative,2594,Quarterly,Bank Deposit,811,2025-03-21,5439.85,Debit
812,68,Male,Married,110781,High,Mutual Funds,High,55,1170577,Aggressive,2855,Annually,Bank Deposit,812,2025-03-22,6661.67,Debit
813,55,Male,Married,126652,Medium,Stocks,Medium,68,1597947,Aggressive,988,Monthly,Bank Deposit,813,2025-03-23,8775.85,Debit
814,53,Male,Divorced,136205,Low,Bonds,High,67,393428,Conservative,3067,Monthly,Bank Deposit,814,2025-03-24,4609.25,Debit
815,30,Female,Divorced,86945,High,Bonds,Low,56,450774,Balanced,1534,Annually,Real Estate,815,2025-03-25,5143.73,Credit
816,19,Male,Single,68952,Medium,Stocks,Low,57,1825575,Conservative,3733,Quarterly,Bonds,816,2025-03-26,7467.03,Credit
817,29,Female,Married,97757,Medium,Bonds,High,58,995635,Conservative,1539,Annually,Real Estate,817,2025-03-27,9090.62,Credit
818,42,Male,Divorced,120054,Low,Stocks,High,64,392491,Balanced,4009,Annually,Bonds,818,2025-03-28,7080.86,Debit
819,64,Male,Divorced,102343,Medium,Stocks,Low,65,404936,Aggressive,4677,Quarterly,Bank Deposit,819,2025-03-29,7985.72,Debit
820,26,Male,Divorced,138349,Low,Mutual Funds,Medium,56,1022430,Balanced,758,Monthly,Bonds,820,2025-03-30,8345.23,Credit
821,26,Male,Single,115593,Low,Mutual Funds,Low,67,1102323,Conservative,1985,Quarterly,Bank Deposit,821,2025-03-31,1899.64,Credit
822,53,Male,Single,111423,High,Bonds,Low,57,558283,Balanced,2884,Annually,Bank Deposit,822,2025-04-01,8816.89,Debit
823,62,Female,Married,129666,High,Stocks,Low,60,604792,Conservative,1553,Quarterly,Bank Deposit,823,2025-04-02,2353.4,Credit
824,59,Female,Divorced,47443,Medium,Stocks,Medium,58,1069064,Aggressive,2742,Monthly,Stocks,824,2025-04-03,600.33,Debit
825,49,Male,Divorced,99081,Medium,Bonds,Medium,65,881848,Conservative,4847,Monthly,Bonds,825,2025-04-04,7590.05,Debit
826,63,Male,Single,78245,High,Mutual Funds,High,63,1568910,Conservative,1011,Monthly,Bank Deposit,826,2025-04-05,9370.42,Debit
827,34,Male,Married,68085,Low,Real Estate,High,60,258893,Aggressive,1713,Annually,Bonds,827,2025-04-06,6573.66,Credit
828,55,Male,Single,35078,High,Real Estate,Medium,58,1011379,Conservative,3767,Quarterly,Real Estate,828,2025-04-07,6266.86,Debit
829,58,Female,Divorced,92276,Low,Real Estate,Low,65,1915728,Conservative,2664,Quarterly,Real Estate,829,2025-04-08,8254.43,Debit
830,69,Male,Single,46861,Low,Stocks,Low,67,1588894,Aggressive,2815,Monthly,Real Estate,830,2025-04-09,4279.13,Credit
831,42,Male,Single,66761,Medium,Real Estate,High,68,1513834,Balanced,1082,Monthly,Stocks,831,2025-04-10,8315.11,Debit
832,68,Female,Married,76821,High,Mutual Funds,Medium,68,1196496,Balanced,1981,Annually,Bonds,832,2025-04-11,5904.63,Debit
833,51,Female,Married,121790,High,Stocks,Medium,62,1292201,Balanced,3417,Quarterly,Bonds,833,2025-04-12,4142.92,Credit
834,19,Female,Single,101213,Low,Bonds,High,55,1913501,Conservative,4078,Quarterly,Stocks,834,2025-04-13,7250.15,Debit
835,42,Female,Married,133501,Low,Bonds,High,57,1093326,Balanced,3521,Annually,Bonds,835,2025-04-14,4342.01,Debit
836,61,Female,Married,133895,High,Bonds,High,61,1318173,Aggressive,4941,Quarterly,Real Estate,836,2025-04-15,7879.26,Credit
837,56,Male,Married,91779,Medium,Real Estate,High,57,1638445,Balanced,3341,Quarterly,Real Estate,837,2025-04-16,5028.3,Credit
838,35,Female,Married,53464,High,Mutual Funds,Medium,59,496459,Balanced,4496,Annually,Real Estate,838,2025-04-17,8492.55,Debit
839,57,Male,Single,72323,Low,Stocks,High,55,911175,Aggressive,3708,Quarterly,Stocks,839,2025-04-18,9860.98,Credit
840,18,Male,Single,55379,High,Mutual Funds,Low,58,536124,Balanced,3167,Annually,Bank Deposit,840,2025-04-19,3187.45,Debit
841,21,Male,Married,134207,Medium,Real Estate,Medium,56,588824,Balanced,3623,Annually,Real Estate,841,2025-04-20,1186.04,Credit
842,30,Female,Married,134048,Low,Real Estate,High,64,983355,Balanced,4917,Quarterly,Real Estate,842,2025-04-21,4537.73,Debit
843,60,Male,Married,62121,Medium,Mutual Funds,High,68,331772,Conservative,3398,Annually,Bonds,843,2025-04-22,495.42,Debit
844,42,Female,Single,123598,Medium,Mutual Funds,Medium,59,478714,Conservative,3062,Quarterly,Real Estate,844,2025-04-23,7771.4,Credit
845,43,Female,Married,75467,High,Stocks,Low,63,853253,Conservative,2552,Quarterly,Bank Deposit,845,2025-04-24,9013.44,Debit
846,69,Male,Single,85492,Medium,Stocks,High,65,312079,Balanced,2101,Monthly,Real Estate,846,2025-04-25,9339.13,Debit
847,33,Female,Married,79383,Medium,Mutual Funds,High,63,472872,Conservative,962,Monthly,Real Estate,847,2025-04-26,7436.52,Debit
848,54,Female,Married,128711,Medium,Mutual Funds,Medium,58,926621,Balanced,4250,Monthly,Bonds,848,2025-04-27,5683.4,Credit
849,45,Male,Married,69993,High,Stocks,Low,62,795447,Aggressive,2341,Quarterly,Stocks,849,2025-04-28,5320.56,Credit
850,51,Female,Married,117653,Medium,Stocks,Medium,69,354141,Conservative,3978,Quarterly,Stocks,850,2025-04-29,9369.36,Credit
851,39,Female,Married,109193,Medium,Real Estate,Medium,55,884446,Conservative,4912,Quarterly,Real Estate,851,2025-04-30,6096.79,Debit
852,27,Male,Divorced,87768,Medium,Mutual Funds,Medium,67,217804,Balanced,1596,Annually,Bank Deposit,852,2025-05-01,2069.89,Debit
853,30,Male,Single,30672,High,Bonds,Low,59,748636,Conservative,2235,Monthly,Bank Deposit,853,2025-05-02,7411.89,Credit
854,48,Male,Single,144765,Medium,Stocks,Low,61,287691,Aggressive,4242,Annually,Real Estate,854,2025-05-03,385.54,Credit
855,54,Male,Divorced,130430,Medium,Real Estate,Low,55,1714706,Balanced,3160,Quarterly,Bonds,855,2025-05-04,1659.19,Debit
856,61,Female,Divorced,38276,High,Mutual Funds,Low,61,1431053,Conservative,3634,Annually,Stocks,856,2025-05-05,8458.6,Debit
857,55,Female,Divorced,79605,Low,Bonds,High,57,1041379,Conservative,1348,Monthly,Real Estate,857,2025-05-06,9911.73,Debit
858,48,Male,Married,37169,Low,Stocks,High,55,393177,Aggressive,4656,Monthly,Real Estate,858,2025-05-07,4728.57,Debit
859,58,Female,Divorced,129809,Medium,Bonds,Medium,57,1827707,Conservative,1699,Annually,Stocks,859,2025-05-08,2187.58,Credit
860,52,Female,Married,47258,Low,Real Estate,High,56,199033,Balanced,3363,Monthly,Stocks,860,2025-05-09,5537.89,Debit
861,63,Female,Divorced,102678,High,Real Estate,High,67,1113376,Aggressive,4663,Annually,Bonds,861,2025-05-10,7084.17,Debit
862,21,Male,Divorced,86080,High,Bonds,Medium,67,1272386,Conservative,3499,Quarterly,Stocks,862,2025-05-11,3200.12,Debit
863,32,Male,Married,83306,Medium,Stocks,Low,67,943824,Aggressive,4137,Quarterly,Real Estate,863,2025-05-12,7826.39,Debit
864,40,Male,Single,114509,Medium,Real Estate,High,59,1213753,Aggressive,2137,Monthly,Bonds,864,2025-05-13,9607.61,Debit
865,27,Male,Married,123301,High,Bonds,Medium,69,345580,Aggressive,2777,Annually,Real Estate,865,2025-05-14,9880.22,Debit
866,46,Female,Divorced,127620,High,Bonds,Low,67,569891,Aggressive,525,Monthly,Real Estate,866,2025-05-15,7228.98,Credit
867,31,Female,Married,70723,Medium,Mutual Funds,Medium,61,656025,Balanced,4053,Quarterly,Bonds,867,2025-05-16,8438.03,Credit
868,39,Male,Single,87224,Medium,Bonds,High,57,1001082,Aggressive,4946,Quarterly,Stocks,868,2025-05-17,5318.87,Credit
869,23,Female,Single,49011,High,Real Estate,Medium,62,1259193,Aggressive,3994,Quarterly,Bank Deposit,869,2025-05-18,2751.17,Debit
870,31,Male,Single,123718,Medium,Real Estate,Low,68,1253814,Balanced,3398,Quarterly,Stocks,870,2025-05-19,7246.24,Credit
871,51,Female,Married,47810,Medium,Stocks,High,60,1998640,Conservative,2927,Quarterly,Bank Deposit,871,2025-05-20,3791.17,Credit
872,39,Male,Single,143704,Low,Bonds,High,58,1105180,Aggressive,3339,Annually,Bonds,872,2025-05-21,1425.54,Debit
873,30,Male,Divorced,116658,Medium,Bonds,Low,56,691986,Aggressive,4210,Monthly,Stocks,873,2025-05-22,3569.19,Credit
874,33,Male,Married,127420,Low,Mutual Funds,Medium,59,534627,Balanced,3263,Annually,Bank Deposit,874,2025-05-23,8355.86,Debit
875,39,Male,Divorced,134688,Low,Bonds,Medium,62,586091,Conservative,4555,Monthly,Real Estate,875,2025-05-24,3498.12,Credit
876,22,Female,Single,148856,Low,Mutual Funds,Medium,56,625381,Balanced,4722,Annually,Bank Deposit,876,2025-05-25,1310.49,Credit
877,30,Female,Single,66199,Medium,Mutual Funds,Low,64,310521,Balanced,1815,Quarterly,Bonds,877,2025-05-26,5352.46,Credit
878,22,Male,Married,71725,Low,Real Estate,Medium,61,1567271,Balanced,2082,Quarterly,Bank Deposit,878,2025-05-27,6325.7,Credit
879,67,Male,Married,91727,High,Bonds,Low,62,1322628,Conservative,793,Monthly,Bank Deposit,879,2025-05-28,2769.97,Credit
880,22,Female,Divorced,114589,Medium,Real Estate,Low,56,1838116,Aggressive,2031,Monthly,Bonds,880,2025-05-29,4128.13,Credit
881,56,Male,Married,126644,Medium,Real Estate,High,62,1796002,Balanced,1512,Monthly,Real Estate,881,2025-05-30,8343.25,Credit
882,48,Male,Married,77686,Medium,Stocks,High,58,1280225,Balanced,4107,Quarterly,Real Estate,882,2025-05-31,5378.95,Debit
883,27,Male,Married,48656,Low,Bonds,Medium,59,826501,Balanced,4883,Quarterly,Stocks,883,2025-06-01,3024.89,Credit
884,30,Male,Single,97574,Medium,Mutual Funds,Low,64,1964408,Aggressive,4754,Quarterly,Bank Deposit,884,2025-06-02,1117.52,Credit
885,55,Female,Divorced,88789,Low,Bonds,Medium,66,748239,Conservative,1954,Monthly,Real Estate,885,2025-06-03,5710.3,Debit
886,29,Male,Single,132588,High,Stocks,Low,69,1562743,Balanced,3436,Monthly,Stocks,886,2025-06-04,3181.54,Debit
887,22,Female,Single,74432,Medium,Bonds,Medium,56,993740,Aggressive,4922,Annually,Bonds,887,2025-06-05,1831.5,Credit
888,60,Female,Single,89135,High,Mutual Funds,High,69,1998732,Conservative,3209,Quarterly,Bank Deposit,888,2025-06-06,3226.94,Credit
889,67,Male,Married,100262,Low,Stocks,Medium,58,167182,Conservative,3504,Monthly,Real Estate,889,2025-06-07,6713.81,Debit
890,64,Male,Married,67489,Medium,Mutual Funds,High,66,1752275,Balanced,4162,Monthly,Real Estate,890,2025-06-08,7940.92,Credit
891,65,Male,Married,41619,High,Real Estate,Medium,67,1951496,Aggressive,4482,Quarterly,Stocks,891,2025-06-09,4458.88,Debit
892,52,Female,Married,71319,Low,Real Estate,Low,59,214237,Conservative,3313,Monthly,Stocks,892,2025-06-10,9576.59,Credit
893,29,Male,Single,92540,Low,Bonds,Medium,60,1488386,Aggressive,2926,Quarterly,Stocks,893,2025-06-11,7139.65,Debit
894,49,Male,Divorced,86711,High,Stocks,Low,69,1088321,Balanced,3621,Quarterly,Stocks,894,2025-06-12,2894.01,Credit
895,21,Female,Married,106968,Low,Real Estate,Low,57,1769151,Conservative,616,Annually,Real Estate,895,2025-06-13,9303.78,Credit
896,67,Female,Single,77024,Medium,Real Estate,High,56,1467084,Conservative,2553,Monthly,Bank Deposit,896,2025-06-14,5393.2,Credit
897,65,Male,Married,67388,High,Bonds,Medium,56,445704,Conservative,4375,Monthly,Bonds,897,2025-06-15,4587.33,Debit
898,50,Male,Divorced,149675,High,Mutual Funds,Low,66,732620,Aggressive,4066,Annually,Real Estate,898,2025-06-16,6905.96,Credit
899,43,Male,Single,67026,Medium,Mutual Funds,High,67,859079,Aggressive,2302,Annually,Stocks,899,2025-06-17,1351.4,Credit
900,54,Female,Divorced,111461,Low,Mutual Funds,Medium,66,1549154,Balanced,3899,Quarterly,Stocks,900,2025-06-18,4880.15,Credit
901,44,Female,Divorced,79215,High,Real Estate,High,66,439306,Conservative,1687,Annually,Bonds,901,2025-06-19,5503.69,Credit
902,23,Female,Married,38192,Low,Bonds,Medium,56,632378,Aggressive,4690,Quarterly,Real Estate,902,2025-06-20,7436.7,Debit
903,44,Female,Married,56024,Medium,Mutual Funds,Low,64,1974397,Aggressive,1774,Monthly,Stocks,903,2025-06-21,7878.05,Debit
904,60,Male,Divorced,66104,Low,Stocks,High,64,625328,Aggressive,1507,Quarterly,Stocks,904,2025-06-22,3365.67,Credit
905,36,Male,Married,139102,High,Stocks,High,56,1362268,Conservative,659,Monthly,Bonds,905,2025-06-23,1426.61,Debit
906,22,Male,Married,120191,High,Stocks,High,67,1710774,Aggressive,3728,Quarterly,Bonds,906,2025-06-24,3870.6,Credit
907,31,Female,Single,72348,High,Stocks,Medium,65,1243154,Conservative,2846,Monthly,Real Estate,907,2025-06-25,6352.04,Credit
908,27,Male,Single,99072,Low,Stocks,Medium,60,357618,Aggressive,4451,Quarterly,Bank Deposit,908,2025-06-26,9673.14,Credit
909,51,Female,Single,56848,Medium,Bonds,High,57,612353,Conservative,4577,Quarterly,Real Estate,909,2025-06-27,2440.93,Debit
910,33,Male,Single,136805,Low,Mutual Funds,Low,59,679244,Conservative,1501,Quarterly,Bonds,910,2025-06-28,3096.13,Credit
911,38,Male,Single,42038,Medium,Stocks,Medium,57,1388555,Balanced,1174,Monthly,Bank Deposit,911,2025-06-29,7096.48,Debit
912,33,Male,Divorced,61961,Low,Bonds,Low,57,981016,Aggressive,2099,Monthly,Bank Deposit,912,2025-06-30,3795.0,Credit
913,41,Male,Single,46627,Low,Bonds,Medium,64,663307,Conservative,4657,Quarterly,Bank Deposit,913,2025-07-01,5932.46,Debit
914,51,Male,Single,65907,High,Stocks,High,67,1082591,Aggressive,2311,Annually,Real Estate,914,2025-07-02,2248.04,Credit
915,26,Female,Single,129343,Medium,Stocks,Medium,69,245663,Conservative,2715,Quarterly,Bank Deposit,915,2025-07-03,4353.36,Debit
916,49,Male,Married,63752,Medium,Bonds,Medium,68,1488367,Conservative,572,Quarterly,Real Estate,916,2025-07-04,1872.03,Credit
917,25,Male,Divorced,95112,Low,Stocks,High,57,465860,Conservative,1605,Monthly,Bank Deposit,917,2025-07-05,6250.41,Debit
918,43,Male,Single,83591,Medium,Stocks,Low,67,800773,Balanced,2695,Annually,Stocks,918,2025-07-06,7417.11,Credit
919,49,Male,Single,50461,Low,Bonds,Low,66,246208,Aggressive,4805,Monthly,Bonds,919,2025-07-07,7583.16,Debit
920,18,Male,Single,95763,Low,Stocks,Medium,63,627444,Conservative,4660,Annually,Real Estate,920,2025-07-08,5989.09,Credit
921,37,Male,Married,110363,Medium,Stocks,Medium,58,288479,Balanced,2168,Quarterly,Bank Deposit,921,2025-07-09,2595.97,Debit
922,69,Female,Divorced,78884,High,Bonds,Medium,57,1731450,Conservative,3283,Quarterly,Bank Deposit,922,2025-07-10,683.29,Debit
923,59,Male,Single,48545,High,Real Estate,Low,64,421334,Conservative,3775,Quarterly,Bonds,923,2025-07-11,2714.47,Debit
924,34,Female,Single,33377,High,Bonds,High,69,348527,Aggressive,3319,Monthly,Stocks,924,2025-07-12,5089.44,Credit
925,38,Female,Single,147285,High,Bonds,Medium,59,1168156,Aggressive,936,Quarterly,Bonds,925,2025-07-13,4987.05,Credit
926,30,Female,Married,114932,High,Bonds,Low,62,1588937,Aggressive,2288,Quarterly,Bank Deposit,926,2025-07-14,5546.01,Debit
927,41,Male,Divorced,45601,Low,Bonds,Medium,63,1705490,Conservative,2902,Annually,Bonds,927,2025-07-15,6983.11,Credit
928,22,Female,Single,55686,Low,Stocks,Medium,66,1453426,Balanced,3683,Quarterly,Bank Deposit,928,2025-07-16,1713.28,Debit
929,39,Female,Divorced,84495,High,Mutual Funds,High,66,1984945,Balanced,4127,Annually,Bank Deposit,929,2025-07-17,3575.44,Debit
930,56,Male,Married,84058,Low,Real Estate,High,66,1823161,Balanced,1519,Monthly,Stocks,930,2025-07-18,136.19,Credit
931,21,Female,Single,145826,High,Bonds,Medium,58,180162,Conservative,4206,Annually,Bonds,931,2025-07-19,6171.22,Debit
932,65,Male,Married,40756,Medium,Real Estate,Low,56,1835647,Conservative,515,Quarterly,Bank Deposit,932,2025-07-20,4170.73,Debit
933,56,Male,Married,133741,High,Real Estate,Low,58,1107033,Aggressive,2789,Quarterly,Stocks,933,2025-07-21,5934.36,Debit
934,31,Male,Divorced,69340,Medium,Real Estate,Medium,60,268466,Aggressive,1791,Quarterly,Stocks,934,2025-07-22,4020.86,Debit
935,21,Male,Divorced,97792,Low,Mutual Funds,Medium,59,1431334,Balanced,3645,Quarterly,Real Estate,935,2025-07-23,1933.39,Credit
936,52,Male,Married,77275,High,Real Estate,High,60,629539,Aggressive,3023,Monthly,Bank Deposit,936,2025-07-24,9821.04,Debit
937,32,Male,Single,43044,High,Real Estate,High,60,491240,Conservative,4318,Quarterly,Bonds,937,2025-07-25,2968.63,Credit
938,29,Male,Divorced,30852,High,Mutual Funds,High,69,1774554,Aggressive,2531,Quarterly,Stocks,938,2025-07-26,7441.17,Debit
939,61,Female,Divorced,74007,Low,Mutual Funds,High,64,533620,Conservative,2789,Annually,Stocks,939,2025-07-27,9615.5,Debit
940,41,Female,Single,31694,Low,Stocks,Low,65,1606986,Balanced,4926,Monthly,Stocks,940,2025-07-28,4498.51,Credit
941,38,Female,Divorced,85435,Medium,Real Estate,High,60,878460,Aggressive,1563,Quarterly,Real Estate,941,2025-07-29,5981.22,Debit
942,68,Male,Married,95768,Low,Mutual Funds,Low,60,391964,Balanced,2959,Quarterly,Bank Deposit,942,2025-07-30,877.06,Debit
943,57,Female,Married,45231,Medium,Real Estate,Low,64,1144345,Aggressive,4064,Quarterly,Real Estate,943,2025-07-31,5467.17,Debit
944,36,Female,Married,140987,High,Real Estate,Medium,69,1129065,Aggressive,932,Quarterly,Bonds,944,2025-08-01,8313.97,Credit
945,18,Male,Married,126462,Low,Real Estate,Medium,62,1206022,Aggressive,2713,Quarterly,Real Estate,945,2025-08-02,2770.73,Debit
946,49,Male,Divorced,116616,High,Bonds,Low,60,384038,Conservative,4239,Monthly,Stocks,946,2025-08-03,5139.22,Debit
947,50,Male,Married,99461,High,Real Estate,Medium,66,419586,Balanced,1954,Quarterly,Real Estate,947,2025-08-04,7424.48,Credit
948,31,Female,Divorced,71096,Medium,Real Estate,Low,65,461459,Conservative,2805,Annually,Stocks,948,2025-08-05,9723.85,Debit
949,29,Female,Divorced,126190,High,Stocks,Medium,66,553079,Balanced,4873,Quarterly,Bank Deposit,949,2025-08-06,8323.6,Debit
950,19,Female,Divorced,53107,Medium,Stocks,Low,55,633892,Conservative,1260,Annually,Bonds,950,2025-08-07,5797.2,Debit
951,45,Male,Married,36224,Medium,Stocks,High,69,1533902,Balanced,3012,Quarterly,Stocks,951,2025-08-08,7760.16,Debit
952,55,Female,Divorced,44998,Low,Mutual Funds,Low,68,1317816,Conservative,1405,Monthly,Bonds,952,2025-08-09,384.16,Debit
953,54,Female,Married,100870,Low,Mutual Funds,Low,60,1137111,Aggressive,2208,Annually,Bank Deposit,953,2025-08-10,2413.72,Credit
954,68,Female,Divorced,106917,Low,Stocks,Low,65,1557809,Conservative,1320,Annually,Real Estate,954,2025-08-11,5632.22,Credit
955,55,Male,Divorced,97738,High,Mutual Funds,High,67,1333467,Balanced,789,Annually,Stocks,955,2025-08-12,3612.03,Credit
956,20,Male,Single,146545,Low,Mutual Funds,Low,63,1734093,Balanced,4436,Annually,Stocks,956,2025-08-13,1130.28,Debit
957,21,Male,Divorced,102226,Medium,Mutual Funds,Medium,62,1391184,Aggressive,2256,Monthly,Stocks,957,2025-08-14,8345.07,Credit
958,43,Male,Married,53496,Medium,Mutual Funds,Low,64,884253,Conservative,3461,Quarterly,Real Estate,958,2025-08-15,3446.16,Credit
959,55,Female,Single,103600,Low,Real Estate,Low,63,423797,Balanced,3743,Monthly,Stocks,959,2025-08-16,1164.23,Debit
960,35,Female,Married,42936,Low,Real Estate,High,58,1193762,Aggressive,4549,Annually,Stocks,960,2025-08-17,613.98,Debit
961,23,Male,Single,122243,Medium,Mutual Funds,Low,63,1377332,Balanced,1642,Quarterly,Stocks,961,2025-08-18,8868.87,Credit
962,59,Male,Single,91812,Low,Bonds,High,62,1226700,Conservative,4882,Monthly,Bonds,962,2025-08-19,3876.41,Credit
963,54,Female,Married,104101,Low,Real Estate,Medium,57,1040548,Balanced,1488,Quarterly,Bonds,963,2025-08-20,8740.94,Credit
964,23,Female,Single,63177,Low,Stocks,Medium,68,620956,Conservative,1733,Monthly,Bonds,964,2025-08-21,5344.85,Credit
965,41,Male,Married,90002,Medium,Bonds,Medium,58,1802902,Balanced,4139,Annually,Real Estate,965,2025-08-22,6578.81,Debit
966,51,Female,Married,86251,Low,Mutual Funds,Medium,62,1405287,Aggressive,3686,Annually,Stocks,966,2025-08-23,5557.4,Credit
967,54,Female,Divorced,97678,Medium,Real Estate,Medium,63,741279,Balanced,3733,Annually,Real Estate,967,2025-08-24,8568.85,Credit
968,31,Male,Married,111869,Medium,Real Estate,High,65,1011307,Aggressive,2896,Annually,Stocks,968,2025-08-25,1693.01,Debit
969,42,Male,Single,60899,High,Stocks,Medium,69,1527548,Aggressive,2308,Monthly,Bank Deposit,969,2025-08-26,7051.73,Credit
970,31,Female,Divorced,126559,High,Mutual Funds,High,62,1513551,Balanced,2011,Quarterly,Bank Deposit,970,2025-08-27,874.66,Credit
971,56,Female,Married,143918,Low,Bonds,Low,55,278479,Aggressive,4797,Quarterly,Real Estate,971,2025-08-28,4988.96,Credit
972,28,Female,Divorced,129358,Medium,Real Estate,High,62,855771,Balanced,4715,Quarterly,Real Estate,972,2025-08-29,2451.28,Debit
973,23,Female,Single,61361,Medium,Stocks,High,63,1598512,Balanced,4317,Monthly,Real Estate,973,2025-08-30,3952.73,Debit
974,57,Female,Single,58010,High,Bonds,Medium,62,322256,Balanced,4732,Monthly,Bank Deposit,974,2025-08-31,330.58,Debit
975,67,Female,Divorced,65037,Medium,Mutual Funds,High,68,1241177,Balanced,4794,Monthly,Real Estate,975,2025-09-01,8005.88,Credit
976,30,Female,Married,74303,High,Bonds,High,61,1219677,Aggressive,2638,Annually,Stocks,976,2025-09-02,8354.81,Debit
977,29,Male,Divorced,72820,Low,Real Estate,Low,67,1104139,Conservative,780,Quarterly,Bonds,977,2025-09-03,5840.13,Credit
978,22,Male,Married,43743,Medium,Stocks,Medium,59,1052822,Balanced,1237,Annually,Bank Deposit,978,2025-09-04,1733.18,Credit
979,30,Female,Divorced,40807,High,Stocks,High,62,1684938,Balanced,2682,Annually,Stocks,979,2025-09-05,3014.09,Credit
980,32,Male,Married,41613,Medium,Stocks,High,58,1196479,Aggressive,4553,Monthly,Real Estate,980,2025-09-06,2079.35,Credit
981,54,Female,Divorced,141016,Medium,Mutual Funds,Low,65,1511351,Balanced,1680,Annually,Bonds,981,2025-09-07,6768.2,Debit
982,60,Male,Married,124788,High,Real Estate,Medium,60,1380217,Conservative,3422,Quarterly,Bonds,982,2025-09-08,2829.93,Debit
983,37,Male,Married,68430,Medium,Real Estate,Low,61,693938,Aggressive,3782,Monthly,Stocks,983,2025-09-09,9460.24,Debit
984,30,Male,Married,85133,Low,Real Estate,High,59,545419,Conservative,3453,Monthly,Bank Deposit,984,2025-09-10,3893.66,Credit
985,50,Female,Divorced,79328,Medium,Stocks,Medium,58,637729,Balanced,2647,Quarterly,Bank Deposit,985,2025-09-11,5178.78,Credit
986,45,Female,Married,62533,Low,Stocks,High,64,1106019,Conservative,2482,Quarterly,Stocks,986,2025-09-12,1094.72,Credit
987,31,Male,Married,97492,High,Bonds,Medium,60,1975261,Aggressive,3705,Annually,Stocks,987,2025-09-13,8194.19,Credit
988,35,Female,Single,127065,Low,Bonds,Low,68,1974632,Aggressive,3978,Quarterly,Stocks,988,2025-09-14,9088.13,Debit
989,32,Male,Single,49657,High,Bonds,Medium,61,1417207,Balanced,1328,Quarterly,Bonds,989,2025-09-15,2591.62,Debit
990,52,Female,Married,136713,Low,Mutual Funds,High,69,905550,Aggressive,2035,Annually,Bonds,990,2025-09-16,5861.89,Debit
991,59,Male,Divorced,55624,Medium,Real Estate,Medium,57,491977,Aggressive,3192,Monthly,Bonds,991,2025-09-17,1019.37,Credit
992,35,Female,Single,127388,Medium,Bonds,Low,68,1829729,Aggressive,3334,Annually,Bonds,992,2025-09-18,3997.83,Debit
993,59,Female,Divorced,85116,Low,Bonds,Medium,69,1562150,Balanced,612,Annually,Real Estate,993,2025-09-19,8400.44,Credit
994,67,Male,Single,71989,High,Mutual Funds,Low,56,191268,Aggressive,3731,Annually,Bonds,994,2025-09-20,3603.07,Credit
995,34,Female,Single,121796,Low,Bonds,Low,60,1767219,Aggressive,2938,Quarterly,Stocks,995,2025-09-21,3621.6,Credit
996,44,Male,Single,66763,High,Bonds,Medium,69,1519038,Conservative,4230,Quarterly,Bonds,996,2025-09-22,4311.93,Credit
997,31,Male,Married,102340,Medium,Bonds,Low,57,1234872,Conservative,1824,Monthly,Bonds,997,2025-09-23,9222.31,Credit
998,30,Male,Single,114198,High,Stocks,Medium,67,336071,Conservative,2050,Quarterly,Stocks,998,2025-09-24,2774.05,Credit
999,44,Female,Married,146987,Medium,Stocks,High,63,116636,Aggressive,1207,Annually,Bank Deposit,999,2025-09-25,5662.64,Credit
1000,58,Male,Single,118960,Low,Stocks,Medium,58,845912,Conservative,4777,Monthly,Bonds,1000,2025-09-26,9419.34,Debit
